producer_id,npn,first_name,last_name,email_address,status,agency_id,agency_name,agency_parent_id,lic_state,lic_number,lic_class,lic_status,lic_eff,lic_exp,tax_id,updated_ts
AGT_40021,9720532,Cordie,Stroman,cordie.stroman23@tamarack.com,A,AGY_7149,Tamarack Risk Partners,AGY_7000,FL,LIC-63449,NON_RESIDENT,ACTIVE,2026-11-25,2028-11-25,847-12-5371,2026-09-13T10:07:00Z
AGT_40021,9720532,Cordie,Stroman,cordie.stroman23@tamarack.com,A,AGY_7149,Tamarack Risk Partners,AGY_7000,TX,LIC-15234,RESIDENT,ACTIVE,2025-03-24,2027-03-24,847-12-5371,2026-09-13T10:07:00Z
AGT_40023,4112874,Giovanna,Farrell,giovanna.farrell88@stonebridge.com,ACTIVE,AGY_7109,Stonebridge Risk Partners,AGY_7000,PA,LIC-57368,RESIDENT,ACTIVE,2026-08-11,2028-08-11,218-64-1238,2026-09-13T11:51:00Z
AGT_40023,4112874,Giovanna,Farrell,giovanna.farrell88@stonebridge.com,ACTIVE,AGY_7109,Stonebridge Risk Partners,AGY_7000,CA,LIC-83951,RESIDENT,ACTIVE,2024-06-15,2026-06-15,218-64-1238,2026-09-13T11:51:00Z
AGT_40024,2381143,Elsie,Moen,elsie.moen87@copperfield.com,ACTIVE,AGY_7113,Copperfield Assurance,AGY_7004,NY,LIC-28244,NON_RESIDENT,ACTIVE,2026-05-14,2028-05-14,562-54-7410,2026-09-13T11:29:00Z
AGT_40024,2381143,Elsie,Moen,elsie.moen87@copperfield.com,ACTIVE,AGY_7113,Copperfield Assurance,AGY_7004,MI,LIC-79765,RESIDENT,ACTIVE,2024-08-08,2026-08-08,562-54-7410,2026-09-13T11:29:00Z
AGT_40025,2861139,Abigale,Hammes,abigale.hammes56@kestrel.com,ACTIVE,AGY_7140,Kestrel Brokerage,AGY_7007,CA,LIC-65087,NON_RESIDENT,ACTIVE,2025-04-27,2027-04-27,456-63-5488,2026-09-13T06:11:00Z
AGT_40025,2861139,Abigale,Hammes,abigale.hammes56@kestrel.com,ACTIVE,AGY_7140,Kestrel Brokerage,AGY_7007,NY,LIC-20529,RESIDENT,ACTIVE,2025-04-10,2027-04-10,456-63-5488,2026-09-13T06:11:00Z
AGT_40026,2832072,Zachariah,McDermott,zachariah.mcdermott11@willow.com,ACTIVE,AGY_7108,Willow Creek Risk Partners,AGY_7007,CA,LIC-47800,NON_RESIDENT,EXPIRED,2023-02-09,2025-02-09,847-38-2691,2026-09-13T13:53:00Z
AGT_40026,2832072,Zachariah,McDermott,zachariah.mcdermott11@willow.com,ACTIVE,AGY_7108,Willow Creek Risk Partners,AGY_7007,OH,LIC-84689,RESIDENT,ACTIVE,2025-12-23,2027-12-23,847-38-2691,2026-09-13T13:53:00Z
AGT_40030,8011394,Maximilian,Larkin,maximilian.larkin80@premier.com,TERMINATED,AGY_7101,Premier Insurance,AGY_7000,GA,LIC-98964,NON_RESIDENT,ACTIVE,2025-04-05,2027-04-05,694-82-1483,2026-09-13T12:12:00Z
AGT_40030,8011394,Maximilian,Larkin,maximilian.larkin80@premier.com,TERMINATED,AGY_7101,Premier Insurance,AGY_7000,OR,LIC-59165,SURPLUS_LINES,ACTIVE,2025-01-04,2027-01-04,694-82-1483,2026-09-13T12:12:00Z
AGT_40035,8929408,Rodrigo,Hand,rodrigo.hand3@premier.com,ACTIVE,AGY_7101,Premier Insurance,AGY_7000,NY,LIC-85464,NON_RESIDENT,ACTIVE,2025-07-26,2027-07-26,712-75-4068,2026-09-13T18:53:00Z
AGT_40035,8929408,Rodrigo,Hand,rodrigo.hand3@premier.com,ACTIVE,AGY_7101,Premier Insurance,AGY_7000,WA,LIC-36596,RESIDENT,ACTIVE,2025-11-10,2027-11-10,712-75-4068,2026-09-13T18:53:00Z
AGT_40040,1055871,Bell,Kuhlman,bell.kuhlman24@inverness.com,active,AGY_7138,Inverness Row Insurance Partners,AGY_7005,OH,LIC-74596,RESIDENT,ACTIVE,2024-05-13,2026-05-13,236-19-8810,2026-09-13T15:47:00Z
AGT_40040,1055871,Bell,Kuhlman,bell.kuhlman24@inverness.com,active,AGY_7138,Inverness Row Insurance Partners,AGY_7005,PA,LIC-80968,RESIDENT,ACTIVE,2026-09-12,2028-09-12,236-19-8810,2026-09-13T15:47:00Z
AGT_40041,4930221,Jermaine,Green,jermaine.green13@alder.com,ACTIVE,AGY_7118,Alder Bay Insurance Group,AGY_7001,OR,LIC-19210,RESIDENT,EXPIRED,2022-03-25,2024-03-25,435-64-7853,2026-09-13T06:40:00Z
AGT_40041,4930221,Jermaine,Green,jermaine.green13@alder.com,ACTIVE,AGY_7118,Alder Bay Insurance Group,AGY_7001,TX,LIC-20598,RESIDENT,EXPIRED,2022-07-11,2024-07-11,435-64-7853,2026-09-13T06:40:00Z
AGT_40044,9358526,Lawson,Hegmann,lawson.hegmann35@meridian.com,A,AGY_7115,Meridian Bay Brokerage,AGY_7006,NV,LIC-32719,SURPLUS_LINES,ACTIVE,2025-01-27,2027-01-27,698-80-7694,2026-09-13T22:24:00Z
AGT_40044,9358526,Lawson,Hegmann,lawson.hegmann35@meridian.com,A,AGY_7115,Meridian Bay Brokerage,AGY_7006,MI,LIC-83017,NON_RESIDENT,ACTIVE,2026-07-28,2028-07-28,698-80-7694,2026-09-13T22:24:00Z
AGT_40045,4089684,Everette,Gutmann,everette.gutmann37@havenbrook.com,active,AGY_7124,Havenbrook Insurance Partners,AGY_7007,NY,LIC-63253,RESIDENT,ACTIVE,2026-03-18,2028-03-18,532-51-3850,2026-09-13T22:20:00Z
AGT_40045,4089684,Everette,Gutmann,everette.gutmann37@havenbrook.com,active,AGY_7124,Havenbrook Insurance Partners,AGY_7007,TX,LIC-90535,NON_RESIDENT,ACTIVE,2024-05-21,2026-05-21,532-51-3850,2026-09-13T22:20:00Z
AGT_40047,5931539,Kerry,Daniel,kerry.daniel77@quillon.com,ACTIVE,AGY_7146,Quillon Insurance Partners,AGY_7005,MI,LIC-42819,SURPLUS_LINES,ACTIVE,2026-08-21,2028-08-21,212-15-2709,2026-09-13T21:01:00Z
AGT_40047,5931539,Kerry,Daniel,kerry.daniel77@quillon.com,ACTIVE,AGY_7146,Quillon Insurance Partners,AGY_7005,CA,LIC-66136,NON_RESIDENT,ACTIVE,2026-07-27,2028-07-27,212-15-2709,2026-09-13T21:01:00Z
AGT_40050,5243737,Ella,O'Hara,ella.ohara60@copperfield.com,ACTIVE,AGY_7113,Copperfield Assurance,AGY_7004,MI,LIC-90917,NON_RESIDENT,ACTIVE,2024-03-15,2026-03-15,878-17-6783,2026-09-13T11:55:00Z
AGT_40050,5243737,Ella,O'Hara,ella.ohara60@copperfield.com,ACTIVE,AGY_7113,Copperfield Assurance,AGY_7004,OH,LIC-90274,RESIDENT,ACTIVE,2025-10-07,2027-10-07,878-17-6783,2026-09-13T11:55:00Z
AGT_40052,6641886,Emelia,Ortiz,emelia.ortiz69@quillon.com,A,AGY_7146,Quillon Insurance Partners,AGY_7005,FL,LIC-26956,RESIDENT,ACTIVE,2025-10-07,2027-10-07,499-74-9382,2026-09-13T18:01:00Z
AGT_40052,6641886,Emelia,Ortiz,emelia.ortiz69@quillon.com,A,AGY_7146,Quillon Insurance Partners,AGY_7005,NY,LIC-34294,RESIDENT,EXPIRED,2023-12-04,2025-12-04,499-74-9382,2026-09-13T18:01:00Z
AGT_40061,5848947,Madelyn,Rau,madelyn.rau60@quarry.com,active,AGY_7129,Quarry Hill Insurance,AGY_7004,TX,LIC-89337,RESIDENT,SUSPENDED,2024-09-09,2026-09-09,745-98-5485,2026-09-13T09:57:00Z
AGT_40061,5848947,Madelyn,Rau,madelyn.rau60@quarry.com,active,AGY_7129,Quarry Hill Insurance,AGY_7004,MI,LIC-67194,RESIDENT,ACTIVE,2024-11-05,2026-11-05,745-98-5485,2026-09-13T09:57:00Z
AGT_40062,6399059,Toby,Russel,toby.russel28@sunfield.com,active,AGY_7120,Sunfield Risk Partners,AGY_7003,CA,LIC-42618,NON_RESIDENT,ACTIVE,2025-08-02,2027-08-02,811-44-3856,2026-09-13T14:05:00Z
AGT_40062,6399059,Toby,Russel,toby.russel28@sunfield.com,active,AGY_7120,Sunfield Risk Partners,AGY_7003,PA,LIC-45928,RESIDENT,ACTIVE,2025-09-02,2027-09-02,811-44-3856,2026-09-13T14:05:00Z
AGT_40079,2383201,Dax,Rosenbaum,dax.rosenbaum32@ambleside.com,ACTIVE,AGY_7155,Ambleside Insurance Services,AGY_7006,NV,LIC-35330,NON_RESIDENT,ACTIVE,2026-01-14,2028-01-14,500-76-4675,2026-09-13T12:27:00Z
AGT_40079,2383201,Dax,Rosenbaum,dax.rosenbaum32@ambleside.com,ACTIVE,AGY_7155,Ambleside Insurance Services,AGY_7006,MI,LIC-41610,RESIDENT,ACTIVE,2026-05-05,2028-05-05,500-76-4675,2026-09-13T12:27:00Z
AGT_40084,1045813,Anabel,Sporer,anabel.sporer55@blue.com,active,AGY_7105,Blue Fern Insurance Partners,AGY_7004,TX,LIC-98011,NON_RESIDENT,ACTIVE,2024-10-09,2026-10-09,855-95-8052,2026-09-13T21:41:00Z
AGT_40084,1045813,Anabel,Sporer,anabel.sporer55@blue.com,active,AGY_7105,Blue Fern Insurance Partners,AGY_7004,FL,LIC-72351,SURPLUS_LINES,EXPIRED,2022-09-11,2024-09-11,855-95-8052,2026-09-13T21:41:00Z
AGT_40087,8383880,Zaria,Wilkinson,zaria.wilkinson15@kestrel.com,active,AGY_7140,Kestrel Brokerage,AGY_7007,FL,LIC-21054,NON_RESIDENT,ACTIVE,2024-07-22,2026-07-22,886-36-1133,2026-09-13T18:20:00Z
AGT_40087,8383880,Zaria,Wilkinson,zaria.wilkinson15@kestrel.com,active,AGY_7140,Kestrel Brokerage,AGY_7007,WA,LIC-65536,RESIDENT,ACTIVE,2026-02-26,2028-02-26,886-36-1133,2026-09-13T18:20:00Z
AGT_40088,7259275,Edna,Stark,edna.stark42@saltmarsh.com,ACTIVE,AGY_7148,Saltmarsh Insurance Services,AGY_7007,FL,LIC-42578,RESIDENT,ACTIVE,2026-08-18,2028-08-18,658-27-7128,2026-09-13T18:14:00Z
AGT_40088,7259275,Edna,Stark,edna.stark42@saltmarsh.com,ACTIVE,AGY_7148,Saltmarsh Insurance Services,AGY_7007,MI,LIC-87896,SURPLUS_LINES,ACTIVE,2024-11-23,2026-11-23,658-27-7128,2026-09-13T18:14:00Z
AGT_40089,4162470,Jeromy,Stracke-Koepp,jeromy.strackekoepp46@ellisview.com,active,AGY_7130,Ellisview Insurance,AGY_7005,CA,LIC-68396,NON_RESIDENT,EXPIRED,2023-11-16,2025-11-16,439-96-1646,2026-09-13T06:12:00Z
AGT_40089,4162470,Jeromy,Stracke-Koepp,jeromy.strackekoepp46@ellisview.com,active,AGY_7130,Ellisview Insurance,AGY_7005,NY,LIC-83017,RESIDENT,ACTIVE,2025-09-19,2027-09-19,439-96-1646,2026-09-13T06:12:00Z
AGT_40098,5372667,Breana,Little,breana.little76@thornbury.com,ACTIVE,AGY_7128,Thornbury Risk Partners,AGY_7003,CA,LIC-16785,SURPLUS_LINES,ACTIVE,2025-04-18,2027-04-18,676-93-5779,2026-09-13T13:02:00Z
AGT_40098,5372667,Breana,Little,breana.little76@thornbury.com,ACTIVE,AGY_7128,Thornbury Risk Partners,AGY_7003,TX,LIC-82191,NON_RESIDENT,ACTIVE,2026-11-25,2028-11-25,676-93-5779,2026-09-13T13:02:00Z
AGT_40107,2984319,Ericka,Farrell,ericka.farrell54@meridian.com,active,AGY_7115,Meridian Bay Brokerage,AGY_7006,IL,LIC-17174,RESIDENT,ACTIVE,2025-07-04,2027-07-04,366-58-3538,2026-09-13T08:57:00Z
AGT_40107,2984319,Ericka,Farrell,ericka.farrell54@meridian.com,active,AGY_7115,Meridian Bay Brokerage,AGY_7006,CO,LIC-76543,RESIDENT,ACTIVE,2024-02-16,2026-02-16,366-58-3538,2026-09-13T08:57:00Z
AGT_40111,5014705,River,Wilkinson,river.wilkinson37@juniper.com,ACTIVE,AGY_7139,Juniper Flat Insurance Group,AGY_7006,GA,LIC-61155,RESIDENT,ACTIVE,2026-04-03,2028-04-03,142-68-1611,2026-09-13T21:08:00Z
AGT_40111,5014705,River,Wilkinson,river.wilkinson37@juniper.com,ACTIVE,AGY_7139,Juniper Flat Insurance Group,AGY_7006,CO,LIC-51115,RESIDENT,ACTIVE,2024-09-08,2026-09-08,142-68-1611,2026-09-13T21:08:00Z
AGT_40112,1358910,Sven,Kunze,sven.kunze57@wrenfield.com,ACTIVE,AGY_7152,Wrenfield Underwriters,AGY_7003,OR,LIC-51534,RESIDENT,ACTIVE,2026-02-13,2028-02-13,531-78-2464,2026-09-13T17:40:00Z
AGT_40112,1358910,Sven,Kunze,sven.kunze57@wrenfield.com,ACTIVE,AGY_7152,Wrenfield Underwriters,AGY_7003,CA,LIC-71735,SURPLUS_LINES,ACTIVE,2026-12-15,2028-12-15,531-78-2464,2026-09-13T17:40:00Z
AGT_40117,9474278,Kellie,VonRueden,kellie.vonrueden64@vantage.com,ACTIVE,AGY_7151,Vantage Hill Insurance,AGY_7002,GA,LIC-45465,RESIDENT,ACTIVE,2026-03-12,2028-03-12,362-22-9933,2026-09-13T09:05:00Z
AGT_40118,1210074,Xander,Ruecker,xander.ruecker91@wrenfield.com,A,AGY_7152,Wrenfield Underwriters,AGY_7003,AZ,LIC-54069,NON_RESIDENT,ACTIVE,2026-12-09,2028-12-09,529-59-8486,2026-09-13T12:31:00Z
AGT_40120,6393568,Genevieve,West,genevieve.west49@inverness.com,ACTIVE,AGY_7138,Inverness Row Insurance Partners,AGY_7005,NY,LIC-46051,RESIDENT,ACTIVE,2025-02-08,2027-02-08,726-54-6515,2026-09-13T15:09:00Z
AGT_40129,2851408,Lucio,Lebsack,lucio.lebsack72@cardinal.com,active,AGY_7102,Cardinal Underwriters,AGY_7001,NC,LIC-22821,SURPLUS_LINES,ACTIVE,2026-10-25,2028-10-25,374-21-4091,2026-09-13T12:43:00Z
AGT_40132,5763010,Ali,Huels,ali.huels46@nightingale.com,ACTIVE,AGY_7143,Nightingale Insurance Services,AGY_7002,AZ,LIC-73480,RESIDENT,ACTIVE,2026-01-18,2028-01-18,610-37-6673,2026-09-13T14:00:00Z
AGT_40141,4993658,Charlene,Keeling,charlene.keeling71@meridian.com,ACTIVE,AGY_7115,Meridian Bay Brokerage,AGY_7006,NC,LIC-32981,RESIDENT,ACTIVE,2025-04-19,2027-04-19,869-19-3052,2026-09-13T13:11:00Z
AGT_40142,8520093,Urban,Grant,urban.grant6@cardinal.com,A,AGY_7102,Cardinal Underwriters,AGY_7001,WA,LIC-31883,NON_RESIDENT,ACTIVE,2026-10-08,2028-10-08,289-70-2593,2026-09-13T10:44:00Z
AGT_40150,7746971,Eldridge,Gleichner,eldridge.gleichner70@vantage.com,ACTIVE,AGY_7151,Vantage Hill Insurance,AGY_7002,OR,LIC-32683,NON_RESIDENT,ACTIVE,2024-09-17,2026-09-17,854-56-1969,2026-09-13T13:04:00Z
AGT_40151,2466674,Darrell,Treutel,darrell.treutel65@inverness.com,TERMINATED,AGY_7138,Inverness Row Insurance Partners,AGY_7005,TX,LIC-84180,RESIDENT,ACTIVE,2024-12-18,2026-12-18,810-62-3436,2026-09-13T22:05:00Z
AGT_40160,9884527,Lauriane,White,lauriane.white35@fair.com,ACTIVE,AGY_7110,Fair Harbor Risk Partners,AGY_7001,TX,LIC-84016,NON_RESIDENT,ACTIVE,2026-11-16,2028-11-16,784-62-5739,2026-09-13T17:03:00Z
AGT_40161,5801988,Regan,Ruecker,regan.ruecker45@inverness.com,TERMINATED,AGY_7138,Inverness Row Insurance Partners,AGY_7005,OR,LIC-61395,RESIDENT,ACTIVE,2026-09-18,2028-09-18,868-61-8446,2026-09-13T08:47:00Z
AGT_40165,8014674,Bert,Kuvalis,bert.kuvalis23@juniper.com,ACTIVE,AGY_7139,Juniper Flat Insurance Group,AGY_7006,WA,LIC-50909,SURPLUS_LINES,ACTIVE,2025-02-15,2027-02-15,466-76-1913,2026-09-13T08:14:00Z
AGT_40166,6210379,Dangelo,Douglas,dangelo.douglas87@larkspur.com,A,AGY_7141,Larkspur Risk Partners,AGY_7000,NC,LIC-59715,RESIDENT,ACTIVE,2026-06-09,2028-06-09,311-53-3248,2026-09-13T16:26:00Z
AGT_40171,5545640,Lucille,Armstrong,lucille.armstrong75@zephyr.com,A,AGY_7154,Zephyr Cove Insurance Partners,AGY_7005,NV,LIC-22668,RESIDENT,ACTIVE,2025-11-14,2027-11-14,378-38-3235,2026-09-13T08:39:00Z
AGT_40173,1339607,Taryn,Cummerata,taryn.cummerata61@ravenswood.com,active,AGY_7147,Ravenswood Agency,AGY_7006,TX,LIC-43504,NON_RESIDENT,ACTIVE,2025-12-03,2027-12-03,259-33-9091,2026-09-13T08:53:00Z
AGT_40175,9913025,Muhammad,Frami,muhammad.frami31@redwood.com,TERMINATED,AGY_7111,Redwood Point Underwriters,AGY_7002,FL,LIC-10328,NON_RESIDENT,ACTIVE,2024-05-06,2026-05-06,191-94-2349,2026-09-13T06:29:00Z
AGT_40183,3772234,Cale,Paucek,cale.paucek19@summit.com,active,AGY_7104,Summit Ridge Underwriters,AGY_7003,CA,LIC-61359,NON_RESIDENT,ACTIVE,2024-08-20,2026-08-20,327-53-4309,2026-09-13T18:46:00Z
AGT_40187,6750213,Dedrick,Pagac,dedrick.pagac60@quarry.com,active,AGY_7129,Quarry Hill Insurance,AGY_7004,MI,LIC-89483,NON_RESIDENT,ACTIVE,2026-05-26,2028-05-26,179-60-6713,2026-09-13T11:15:00Z
AGT_40192,9002897,Veda,Grady,veda.grady12@oakhurst.com,ACTIVE,AGY_7144,Oakhurst Agency,AGY_7003,MI,LIC-24459,RESIDENT,ACTIVE,2025-08-21,2027-08-21,832-77-6326,2026-09-13T18:57:00Z
AGT_40197,9458767,Saige,Treutel,saige.treutel94@silverline.com,ACTIVE,AGY_7114,Silverline Assurance,AGY_7900,IL,LIC-10664,RESIDENT,ACTIVE,2025-05-13,2027-05-13,223-62-5990,2026-09-13T12:20:00Z
AGT_40204,4468202,Jasper,Von,jasper.von54@ambleside.com,active,AGY_7155,Ambleside Insurance Services,AGY_7006,TX,LIC-16355,RESIDENT,ACTIVE,2024-02-02,2026-02-02,109-21-4749,2026-09-13T20:23:00Z
AGT_40215,8052493,Lacy,Lesch,lacy.lesch8@oakhurst.com,ACTIVE,AGY_7144,Oakhurst Agency,AGY_7003,NC,LIC-98038,RESIDENT,ACTIVE,2024-05-17,2026-05-17,479-35-6674,2026-09-13T10:25:00Z
AGT_40218,7849410,Adan,Mohr,adan.mohr11@inverness.com,A,AGY_7138,Inverness Row Insurance Partners,AGY_7005,FL,LIC-52801,RESIDENT,EXPIRED,2021-02-27,2023-02-27,593-61-6008,2026-09-13T19:05:00Z
AGT_40223,9771083,Georgette,Stokes,georgette.stokes4@fallbrook.com,ACTIVE,AGY_7135,Fallbrook Insurance Partners,AGY_7002,GA,LIC-45028,RESIDENT,EXPIRED,2021-03-18,2023-03-18,110-75-3166,2026-09-13T13:27:00Z
AGT_40229,4330092,Finn,Jones,finn.jones1@havenbrook.com,active,AGY_7124,Havenbrook Insurance Partners,AGY_7007,PA,LIC-98248,NON_RESIDENT,ACTIVE,2026-01-16,2028-01-16,703-55-4536,2026-09-13T16:41:00Z
